date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:00	18028/18028	---M--	200	added ('OK')	text/html	etag:%2212270b-466c-52eecb44a48fd%22	http://trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.woff2	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.html	(from http://trendingtemplates.com/demos/techmag/css/bootstrap.css)
23:49:03	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%22122704-14684-52eecb3d19e5f%22	http://trendingtemplates.com/demos/techmag/fonts/fontawesome-webfont.woff?v=4.5.0	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/fontawesome-webfont3295.woff	(from http://trendingtemplates.com/demos/techmag/css/font-awesome.min.css)
23:49:03	45404/45404	---M--	200	added ('OK')	text/html	etag:%22122709-b15c-52eecb439707d%22	http://trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.ttf	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular-2.html	(from http://trendingtemplates.com/demos/techmag/css/bootstrap.css)
23:49:06	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%2212270a-5b80-52eecb441addd%22	http://trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.woff	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.woff	(from http://trendingtemplates.com/demos/techmag/css/bootstrap.css)
23:49:06	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%2256f619dd-1a8c2%22	http://trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.svg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/glyphicons-halflings-regular.svg	(from http://trendingtemplates.com/demos/techmag/css/bootstrap.css)
23:49:07	3852/3852	---M--	200	added ('OK')	text/css	etag:W/%2256f619ce-f0c%22	http://trendingtemplates.com/demos/techmag/css/flexslider.css	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/css/flexslider.css	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:49:52	721165/721165	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a51-b010d%22	http://trendingtemplates.com/demos/techmag/upload/news_07.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/news_07.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:49:54	293504/293504	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a1c-47a80%22	http://trendingtemplates.com/demos/techmag/upload/big_news_10.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_10.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:49:57	640479/640479	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a54-9c5df%22	http://trendingtemplates.com/demos/techmag/upload/news_08.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/news_08.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:50:35	550675/550675	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a12-86713%22	http://trendingtemplates.com/demos/techmag/upload/big_news_04.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_04.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:50:36	237559/237559	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a1a-39ff7%22	http://trendingtemplates.com/demos/techmag/upload/big_news_07.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_07.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:50:54	374210/374210	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a17-5b5c2%22	http://trendingtemplates.com/demos/techmag/upload/big_news_08.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_08.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:50:56	399547/399547	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a1a-618bb%22	http://trendingtemplates.com/demos/techmag/upload/big_news_09.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_09.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:18	134043/134043	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a62-20b9b%22	http://trendingtemplates.com/demos/techmag/upload/review_06.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_06.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:23	177543/177543	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a5f-2b587%22	http://trendingtemplates.com/demos/techmag/upload/review_05.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_05.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:24	303040/303040	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a14-49fc0%22	http://trendingtemplates.com/demos/techmag/upload/big_news_06.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_06.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:25	39763/39763	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256f619f3-9b53%22	http://trendingtemplates.com/demos/techmag/js/jquery.flexslider.js	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/js/jquery.flexslider.js	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:42	413301/413301	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a5e-64e75%22	http://trendingtemplates.com/demos/techmag/upload/review_04.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_04.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:51:45	121118/121118	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a63-1d91e%22	http://trendingtemplates.com/demos/techmag/upload/review_08.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_08.jpg	(from http://trendingtemplates.com/demos/techmag/index-4.html)
23:51:57	91787/91787	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a2d-1668b%22	http://trendingtemplates.com/demos/techmag/upload/job.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/job.jpg	(from http://trendingtemplates.com/demos/techmag/index-5.html)
23:52:03	280348/280348	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a12-4471c%22	http://trendingtemplates.com/demos/techmag/upload/big_news_05.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_05.jpg	(from http://trendingtemplates.com/demos/techmag/index-2.html)
23:52:03	707/707	---M--	200	added ('OK')	image/png	etag:%2256f619ea-2c3%22	http://trendingtemplates.com/demos/techmag/images/avatar.png	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/images/avatar.png	(from http://trendingtemplates.com/demos/techmag/single.html)
23:52:09	145195/145195	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a2e-2372b%22	http://trendingtemplates.com/demos/techmag/upload/job_01.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/job_01.jpg	(from http://trendingtemplates.com/demos/techmag/index-5.html)
23:52:15	39606/39606	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a6e-9ab6%22	http://trendingtemplates.com/demos/techmag/upload/review_mini_01.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_mini_01.jpg	(from http://trendingtemplates.com/demos/techmag/single-review.html)
23:52:16	26790/26790	---MCZ	200	added ('OK')	text/css	etag:W/%2256f619c8-68a6%22	http://trendingtemplates.com/demos/techmag/css/bbpress.css	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/css/bbpress.css	(from http://trendingtemplates.com/demos/techmag/single-forum.html)
23:52:17	10836/10836	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jul%202016%2016:52:17%20GMT	http://trendingtemplates.com/demos/techmag/upload/team_01.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/team_01.jpg	(from http://trendingtemplates.com/demos/techmag/single-forum.html)
23:52:19	345614/345614	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a62-5460e%22	http://trendingtemplates.com/demos/techmag/upload/review_07.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_07.jpg	(from http://trendingtemplates.com/demos/techmag/index-4.html)
23:52:19	11646/11646	---M--	200	added ('OK')	image/jpeg	etag:%2256f619fb-2d7e%22	http://trendingtemplates.com/demos/techmag/upload/avatar_03.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/avatar_03.jpg	(from http://trendingtemplates.com/demos/techmag/authors.html)
23:52:21	9577/9577	---M--	200	added ('OK')	image/jpeg	etag:%2256f619fc-2569%22	http://trendingtemplates.com/demos/techmag/upload/avatar_05.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/avatar_05.jpg	(from http://trendingtemplates.com/demos/techmag/authors.html)
23:52:21	12076/12076	---M--	200	added ('OK')	image/jpeg	etag:%2256f619fc-2f2c%22	http://trendingtemplates.com/demos/techmag/upload/avatar_04.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/avatar_04.jpg	(from http://trendingtemplates.com/demos/techmag/authors.html)
23:52:22	2923/2923	---M-Z	200	added ('OK')	application/javascript	etag:W/%2256f619f4-b6b%22	http://trendingtemplates.com/demos/techmag/js/map.js	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/js/map.js	(from http://trendingtemplates.com/demos/techmag/shortcodes.html)
23:52:31	57633/57633	---M--	200	added ('OK')	image/jpeg	etag:%2256f619ec-e121%22	http://trendingtemplates.com/demos/techmag/images/image-404.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/images/image-404.jpg	(from http://trendingtemplates.com/demos/techmag/404.html)
23:52:42	121460/121460	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a76-1da74%22	http://trendingtemplates.com/demos/techmag/upload/reviewbg.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/reviewbg.jpg	(from http://trendingtemplates.com/demos/techmag/reviews.html)
23:53:03	371130/371130	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a57-5a9ba%22	http://trendingtemplates.com/demos/techmag/upload/review.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review.jpg	(from http://trendingtemplates.com/demos/techmag/single-review.html)
23:53:12	470742/470742	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a77-72ed6%22	http://trendingtemplates.com/demos/techmag/upload/single.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/single.jpg	(from http://trendingtemplates.com/demos/techmag/single.html)
23:53:32	376606/376606	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a67-5bf1e%22	http://trendingtemplates.com/demos/techmag/upload/review_10.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_10.jpg	(from http://trendingtemplates.com/demos/techmag/reviews.html)
23:53:36	151310/151310	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a32-24f0e%22	http://trendingtemplates.com/demos/techmag/upload/jobbg.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/jobbg.jpg	(from http://trendingtemplates.com/demos/techmag/jobs.html)
23:53:49	108417/108417	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a2f-1a781%22	http://trendingtemplates.com/demos/techmag/upload/job_02.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/job_02.jpg	(from http://trendingtemplates.com/demos/techmag/jobs.html)
23:53:55	453495/453495	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a6d-6eb77%22	http://trendingtemplates.com/demos/techmag/upload/review_11.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_11.jpg	(from http://trendingtemplates.com/demos/techmag/reviews.html)
23:54:08	79411/79411	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a7d-13633%22	http://trendingtemplates.com/demos/techmag/upload/widget_05.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/widget_05.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:10	211323/211323	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a32-3397b%22	http://trendingtemplates.com/demos/techmag/upload/job_04.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/job_04.jpg	(from http://trendingtemplates.com/demos/techmag/jobs.html)
23:54:12	138524/138524	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a30-21d1c%22	http://trendingtemplates.com/demos/techmag/upload/job_03.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/job_03.jpg	(from http://trendingtemplates.com/demos/techmag/jobs.html)
23:54:12	20439/20439	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a83-4fd7%22	http://trendingtemplates.com/demos/techmag/upload/widget_12.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/widget_12.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:21	55932/55932	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a35-da7c%22	http://trendingtemplates.com/demos/techmag/upload/mini_widget_03.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/mini_widget_03.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:27	531134/531134	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a72-81abe%22	http://trendingtemplates.com/demos/techmag/upload/review_12.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_12.jpg	(from http://trendingtemplates.com/demos/techmag/reviews.html)
23:54:29	107686/107686	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a88-1a4a6%22	http://trendingtemplates.com/demos/techmag/upload/widget_15.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/widget_15.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:29	118594/118594	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a86-1cf42%22	http://trendingtemplates.com/demos/techmag/upload/widget_14.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/widget_14.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:33	69190/69190	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256f619f1-10e46%22	http://trendingtemplates.com/demos/techmag/js/bootstrap.js	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/js/bootstrap.js	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:45	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22122701-11497-52eecb3911ac0%22	http://trendingtemplates.com/demos/techmag/fonts/fontawesome-webfont.eot?	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/fonts/fontawesome-webfontd41d.eot	(from http://trendingtemplates.com/demos/techmag/css/font-awesome.min.css)
23:54:50	143969/143969	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a0e-23261%22	http://trendingtemplates.com/demos/techmag/upload/big_news_03.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_03.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:54:54	51870/51870	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a72-ca9e%22	http://trendingtemplates.com/demos/techmag/upload/review_mini_02.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_mini_02.jpg	(from http://trendingtemplates.com/demos/techmag/single-review.html)
23:55:09	254935/254935	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a3f-3e3d7%22	http://trendingtemplates.com/demos/techmag/upload/news_02.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/news_02.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:55:14	46184/46184	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a37-b468%22	http://trendingtemplates.com/demos/techmag/upload/mini_widget_05.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/mini_widget_05.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:55:21	449956/449956	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a0b-6dda4%22	http://trendingtemplates.com/demos/techmag/upload/big_news_01.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/big_news_01.jpg	(from http://trendingtemplates.com/demos/techmag/index.html)
23:55:41	747166/747166	---M--	200	added ('OK')	image/jpeg	etag:%2256f61a6d-b669e%22	http://trendingtemplates.com/demos/techmag/upload/review_09.jpg	E:/DESIGN/WEBSITE/HTML/techmag/trendingtemplates.com/demos/techmag/upload/review_09.jpg	(from http://trendingtemplates.com/demos/techmag/reviews.html)
